#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
6	1061199	KABARAK UNIVERSITY	BACHELOR OF ECONOMICS AND STATISTICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
7	1087199	KISII UNIVERSITY	BACHELOR OF ECONOMICS AND STATISTICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
8	1093199	UNIVERSITY OF EMBU	BACHELOR OF ECONOMICS AND STATISTICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
9	1103199	KCA UNIVERSITY	BACHELOR OF ECONOMICS AND STATISTICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
10	1166199	SOUTH EASTERN KENYA UNIVERSITY	BACHELOR OF ECONOMICS AND STATISTICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
11	1263199	UNIVERSITY OF NAIROBI	BACHELOR OF ECONOMICS AND STATISTICS	34.507	33.223	MAT A(121):C+	ENG(101)/KIS(102):C		
12	1279199	MOUNT KENYA UNIVERSITY	BACHELOR OF ECONOMICS AND STATISTICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
13	1425199	ZETECH UNIVERSITY	BACHELOR OF ECONOMICS AND STATISTICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
14	5145199	OPEN UNIVERSITY OF KENYA	BACHELOR OF ECONOMICS AND STATISTICS	18.831	-	MAT A(121):C+	ENG(101)/KIS(102):C		
BACHELOR OF SCIENCE (ECONOMICS & STATISTICS)									
1	1057200	EGERTON UNIVERSITY	BACHELOR OF SCIENCE (ECONOMICS & STATISTICS)	24.112	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
2	1082200	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF SCIENCE (ECONOMICS & STATISTICS)	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
3	1105200	CHUKA UNIVERSITY	BACHELOR OF SCIENCE (ECONOMICS & STATISTICS)	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
4	1165200	MAASAI MARA UNIVERSITY	BACHELOR OF SCIENCE (ECONOMICS & STATISTICS)	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
5	1176200	LAIKIPIA UNIVERSITY	BACHELOR OF SCIENCE (ECONOMICS AND STATISTICS)	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
6	1470200	KAIMOSI FRIENDS UNIVERSITY	BACHELOR OF SCIENCE (ECONOMICS AND STATISTICS)	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
7	1685200	THARAKA UNIVERSITY	BACHELOR OF SCIENCE (ECONOMICS AND STATISTICS)	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
8	1080200	CO-OPERATIVE UNIVERSITY OF KENYA	BACHELOR OF SCIENCE IN APPLIED STATISTICS AND ECONOMICS	23.543	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
9	1279200	MOUNT KENYA UNIVERSITY	BACHELOR OF ECONOMICS AND DATA ANALYTICS	-	-	MAT A(121):C+	ENG(101)/KIS(102):C		
10	5145200	OPEN UNIVERSITY OF KENYA	BACHELOR OF ECONOMICS AND DATA SCIENCE	-	-	MAT A(121):C+	ENG(101)/KIS(102):C		
BACHELOR OF ARTS (WITH EDUCATION)									
1	1244201	KARATINA UNIVERSITY	BACHELOR OF ARTS (WITH EDUCATION)	23.609	22.358	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
2	1253201	MOI UNIVERSITY	BACHELOR OF ARTS (WITH EDUCATION)	25.129	23.648	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
3	1700201	BOMET UNIVERSITY COLLEGE	BACHELOR OF ARTS (WITH EDUCATION)	23.469	22.358	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS									
1	1107202	ST PAULS UNIVERSITY	BACHELOR OF SCIENCE IN NUTRITION AND DIETETICS	-	-	BIO(231):C	CHE(233):C	MAT A(121)/MAT B(122)/PHY(232)/GEO(312):C	ENG(101)/KIS(102):C
