#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
9	1249233	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	BACHELOR OF SCIENCE IN INFORMATION SCIENCE	24.8	21.444	MAT A(121)/MAT B(122):C			
10	1685233	THARAKA UNIVERSITY	BACHELOR OF SCIENCE IN INFORMATION SCIENCE	21.375	21.444	MAT A(121)/MAT B(122):C			
11	1053233	JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY	BACHELOR OF SCIENCE IN LIBRARY AND KNOWLEDGE MANAGEMENT	21.375	21.444	MAT A(121)/MAT B(122):C			
BACHELOR OF TRAVEL & TOURS OPERATIONS MANAGEMENT									
1	1114234	UNIVERSITY OF ELDORET	BACHELOR OF TRAVEL & TOURS OPERATIONS MANAGEMENT	23.068	-				
2	1087234	KISII UNIVERSITY	BACHELOR OF TRAVEL AND TOURS OPERATIONS MANAGEMENT	21.375	22.887				
3	1253234	MOI UNIVERSITY	BACHELOR OF TRAVEL AND TOURS OPERATIONS MANAGEMENT	21.375	24.987				
4	1246234	MURANG'A UNIVERSITY OF TECHNOLOGY	BACHELOR OF TRAVEL & TOURS MANAGEMENT	21.375	21.935				
BACHELOR OF INTERNATIONAL TOURISM MANAGEMENT									
1	1053235	JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY	BACHELOR OF INTERNATIONAL TOURISM MANAGEMENT	23.39	24.518				
BACHELOR OF INFORMATION TECHNOLOGY									
1	1087236	KISII UNIVERSITY	BACHELOR OF INFORMATION TECHNOLOGY	21.914	18.638	MAT A(121):C	ENG(101)/KIS(102):C		
2	1111232	KENYATTA UNIVERSITY	BACHELOR OF INFORMATION TECHNOLOGY	38.915	39.905	MAT A(121):C	ENG(101)/KIS(102):C		
3	1166232	SOUTH EASTERN KENYA UNIVERSITY	BACHELOR OF INFORMATION TECHNOLOGY	22.751	23.196	MAT A(121):C	ENG(101)/KIS(102):C		
4	1580236	KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE	BACHELOR OF INFORMATION TECHNOLOGY	26.696	23.257	MAT A(121):C	ENG(101)/KIS(102):C		
BACHELOR OF ARTS (PSYCHOLOGY)									
1	1087237	KISII UNIVERSITY	BACHELOR OF ARTS (PSYCHOLOGY)	22.449	22.916				
2	1111237	KENYATTA UNIVERSITY	BACHELOR OF ARTS (PSYCHOLOGY)	29.717	34.531				
3	1117237	PWANI UNIVERSITY	BACHELOR OF ARTS (PSYCHOLOGY)	22.449	22.916				
4	1253237	MOI UNIVERSITY	BACHELOR OF ARTS (PSYCHOLOGY)	22.449	27.648				
5	1685237	THARAKA UNIVERSITY	BACHELOR OF ARTS (PSYCHOLOGY)	22.449	22.916				
6	1700237	BOMET UNIVERSITY COLLEGE	BACHELOR OF ARTS (PSYCHOLOGY)	22.449	22.916				
7	1425237	ZETECH UNIVERSITY	BACHELOR OF ARTS IN PSYCHOLOGY WITH TECHNOLOGY	22.449	22.916				
BACHELOR OF PSYCHOLOGY									
1	1057238	EGERTON UNIVERSITY	BACHELOR OF PSYCHOLOGY	27.232	30.523				
2	1105238	CHUKA UNIVERSITY	BACHELOR OF PSYCHOLOGY	24.829	29.612				
3	1176238	LAIKIPIA UNIVERSITY	BACHELOR OF PSYCHOLOGY	22.449	24.58				
