#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
4	1077188	KENYA METHODIST UNIVERSITY	BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH	15.864	17.043	BIO(231):C+	CHE(233):C+	MAT A(121)/PHY(232):C+	ENG(101)/KIS(102):C+
5	1079188	KIRINYAGA UNIVERSITY	BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH	-	-	BIO(231):C+	CHE(233):C+	MAT A(121)/PHY(232):C+	ENG(101)/KIS(102):C+
6	1117188	PWANI UNIVERSITY	BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH	15.864	17.043	BIO(231):C+	CHE(233):C+	MAT A(121)/PHY(232):C+	ENG(101)/KIS(102):C+
7	1162188	DAYSTAR UNIVERSITY	BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH	15.864	17.043	BIO(231):C+	CHE(233):C+	MAT A(121)/PHY(232):C+	ENG(101)/KIS(102):C+
8	1246188	MURANG'A UNIVERSITY OF TECHNOLOGY	BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH	15.864	17.043	BIO(231):C+	CHE(233):C+	MAT A(121)/PHY(232):C+	ENG(101)/KIS(102):C+
9	1700188	BOMET UNIVERSITY COLLEGE	BACHELOR OF SCIENCE IN ENVIRONMENTAL HEALTH	15.864	17.043	BIO(231):C+	CHE(233):C+	MAT A(121)/PHY(232):C+	ENG(101)/KIS(102):C+
BACHELOR OF HUMAN RESOURCE MANAGEMENT									
1	1080189	CO-OPERATIVE UNIVERSITY OF KENYA	BACHELOR OF HUMAN RESOURCE MANAGEMENT	27.86	29.074				
2	1087189	KISII UNIVERSITY	BACHELOR OF HUMAN RESOURCE MANAGEMENT	23.579	25.762				
3	1111189	KENYATTA UNIVERSITY	BACHELOR OF HUMAN RESOURCE MANAGEMENT	33.99	32.725				
4	1244189	KARATINA UNIVERSITY	BACHELOR OF HUMAN RESOURCES MANAGEMENT	23.556	25.318				
5	1063189	TECHNICAL UNIVERSITY OF MOMBASA	BACHELOR OF SCIENCE (HUMAN RESOURCE MANAGEMENT)	-	-				
