#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
18	1053180	JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY	BACHELOR OF EDUCATION(EARLY CHILDHOOD DEVELOPMENT)	23.906	22.358	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
19	1119180	AFRICA INTERNATIONAL UNIVERSITY	BACHELOR OF EDUCATION(EARLY CHILDHOOD DEVELOPMENT)	21.858	22.358	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
20	1570180	TURKANA UNIVERSITY COLLEGE	BACHELOR OF EDUCATION(EARLY CHILDHOOD DEVELOPMENT)	21.858	22.358	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
BACHELOR OF JOURNALISM & MASS COMMUNICATION									
1	1063181	TECHNICAL UNIVERSITY OF MOMBASA	BACHELOR OF JOURNALISM & MASS COMMUNICATION	29.885	32.201	ENG(101)/KIS(102):C+			
2	1082181	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF JOURNALISM & MASS COMMUNICATION	28.014	30.615	ENG(101)/KIS(102):C+			
3	1108181	KIBABII UNIVERSITY	BACHELOR OF JOURNALISM AND MASS COMMUNICATION	23.688	29.587	ENG(101)/KIS(102):C+			
4	1263181	UNIVERSITY OF NAIROBI	BACHELOR OF JOURNALISM AND MASS COMMUNICATION	29.254	34.056	ENG(101)/KIS(102):C+			
5	1105385	CHUKA UNIVERSITY	BACHELOR OF ARTS IN JOURNALISM AND MASS COMMUNICATION	29.127	32.408	ENG(101)/KIS(102):C+			
6	1685181	THARAKA UNIVERSITY	BACHELOR OF ARTS IN JOURNALISM AND MASS COMMUNICATION	23.425	27.648	ENG(101)/KIS(102):C+			
7	1279181	MOUNT KENYA UNIVERSITY	BACHELOR OF ARTS IN DIGITAL JOURNALISM AND MASS COMMUNICATION	-	-	ENG(101)/KIS(102):C+			
BACHELOR OF COMMUNICATION & JOURNALISM									
1	1165182	MAASAI MARA UNIVERSITY	BACHELOR OF COMMUNICATION & JOURNALISM	26.116	29.901	ENG(101)/KIS(102):C+			
2	1240182	MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY	BACHELOR OF COMMUNICATION & JOURNALISM	26.222	30.372	ENG(101)/KIS(102):C+			
3	1073182	RONGO UNIVERSITY	BACHELOR OF SCIENCE (COMMUNICATION & JOURNALISM)	24.367	27.901	ENG(101)/KIS(102):C+			
4	1077182	KENYA METHODIST UNIVERSITY	BACHELOR OF SCIENCE (COMMUNICATION AND JOURNALISM)	22.449	22.916	ENG(101)/KIS(102):C+			
5	1253182	MOI UNIVERSITY	BACHELOR OF SCIENCE (COMMUNICATION AND JOURNALISM)	30.2	31.074	ENG(101)/KIS(102):C+			
BACHELOR OF JOURNALISM									
1	1164183	MULTIMEDIA UNIVERSITY OF KENYA	BACHELOR OF JOURNALISM	29.043	33.246	ENG(101)/KIS(102):C+			
2	1249183	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	BACHELOR OF JOURNALISM	29.749	33.837	ENG(101)/KIS(102):C+			
3	1425183	ZETECH UNIVERSITY	BACHELOR OF JOURNALISM	22.449	22.916	ENG(101)/KIS(102):C+			
BACHELOR OF SCIENCE (MANAGEMENT OF AGRO-ECOSYSTEM AND ENVIRONMENT)									
1	1093184	UNIVERSITY OF EMBU	BACHELOR OF SCIENCE (MANAGEMENT OF AGRO-ECOSYSTEM AND ENVIRONMENT)	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)									
1	1229185	MASENO UNIVERSITY	BACHELOR OF SCIENCE (HORTICULTURE, WITH IT)	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
