#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
9	1246423	MURANG'A UNIVERSITY OF TECHNOLOGY	BACHELOR OF SCIENCE IN COMMUNITY HEALTH	24.02	17.043	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
10	1087423	KISII UNIVERSITY	BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT	24.064	25.528	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
11	1093423	UNIVERSITY OF EMBU	BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT	25.523	25.02	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
12	1249423	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT	24.867	25.776	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
13	1279423	MOUNT KENYA UNIVERSITY	BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT	15.864	17.043	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
14	1480423	CATHOLIC UNIVERSITY OF EASTERN AFRICA	BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT	-	17.043	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
15	1570423	TURKANA UNIVERSITY COLLEGE	BACHELOR OF SCIENCE IN COMMUNITY HEALTH AND DEVELOPMENT	15.864	17.043	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
16	4275423	AMREF INTERNATIONAL UNIVERSITY	BACHELOR OF SCIENCE IN COMMUNITY HEALTH PRACTICE	15.864	17.043	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS)									
1	1112424	TECHNICAL UNIVERSITY OF KENYA	BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED	15.683	16.974	MAT A(121):C	PHY(232):C+		
2	1170424	MACHAKOS UNIVERSITY	BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED	15.683	16.974	MAT A(121):C	PHY(232):C+		
BACHELOR OF TECHNOLOGY (INDUSTRIAL AND APPLIED CHEMISTRY)									
1	1112425	TECHNICAL UNIVERSITY OF KENYA	BACHELOR OF TECHNOLOGY (INDUSTRIAL AND APPLIED CHEMISTRY)	25.448	25.966	MAT A(121):C	PHY(232):C	CHE(233):C+	
BACHELOR OF SCIENCE (INFORMATICS)									
1	1073428	RONGO UNIVERSITY	BACHELOR OF SCIENCE (INFORMATICS)	18.814	18.638	MAT A(121):C+	PHY(232):C	ENG(101)/KIS(102):C	
2	1253428	MOI UNIVERSITY	BACHELOR OF SCIENCE (INFORMATICS)	18.814	18.638	MAT A(121):C+	PHY(232):C	ENG(101)/KIS(102):C	
3	1114428	UNIVERSITY OF ELDORET	BACHELOR OF SCIENCE IN INFORMATICS	18.814	18.638	MAT A(121):C+	PHY(232):C	ENG(101)/KIS(102):C	
4	1460428	KIRIRI WOMENS UNIVERSITY OF SCIENCE AND TECHNOLOGY	BACHELOR OF SCIENCE IN INFORMATION TECHNOLOGY	-	-	MAT A(121):C+	PHY(232):C	ENG(101)/KIS(102):C	
BACHELOR OF COMMERCE IN MANAGEMENT INFORMATION SYSTEMS									
1	1162433	DAYSTAR UNIVERSITY	BACHELOR OF COMMERCE IN MANAGEMENT INFORMATION SYSTEMS	-	-	MAT A(121)/MAT B(122):C			
BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE)									
1	1111434	KENYATTA UNIVERSITY	BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE)	19.92	20.402	BIO(231)/GSC(237):C			
BACHELOR OF SPORTS MANAGEMENT									
1	1253435	MOI UNIVERSITY	BACHELOR OF SPORTS MANAGEMENT	19.92	20.402	BIO(231)/GSC(237):C			
2	1176435	LAIKIPIA UNIVERSITY	BACHELOR OF SPORTS SCIENCE & MANAGEMENT	19.92	20.402	BIO(231)/GSC(237):C			
BACHELOR OF SCIENCE (HEALTH PROMOTION)									
1	1111618	KENYATTA UNIVERSITY	BACHELOR OF SCIENCE (HEALTH PROMOTION)	19.92	26.232	BIO(231)/GSC(237):C			
2	1082436	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF SCIENCE (HEALTH PROMOTION AND SPORTS SCIENCE)	19.92	20.402	BIO(231)/GSC(237):C			
BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)									
1	1166437	SOUTH EASTERN KENYA UNIVERSITY	BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)	15.683	16.974	MAT A(121):C	BIO(231):C+	CHE(233):C	
2	1249437	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)	31.058	33.576	MAT A(121):C	BIO(231):C+	CHE(233):C	
BACHELOR OF SCIENCE (MOLECULAR & CELLULAR BIOLOGY)									
1	1111438	KENYATTA UNIVERSITY	BACHELOR OF SCIENCE (MOLECULAR & CELLULAR BIOLOGY)	15.683	16.974	MAT A(121):C	BIO(231):C+	CHE(233):C	
BACHELOR OF SCIENCE IN MOLECULAR BIOLOGY AND FORENSIC TECHNOLOGY									
1	1063439	TECHNICAL UNIVERSITY OF MOMBASA	BACHELOR OF SCIENCE IN MOLECULAR BIOLOGY AND FORENSIC TECHNOLOGY	-	-	MAT A(121):C	BIO(231):C+	CHE(233):C	
BACHELOR OF EDUCATION (ICT)									
1	1073440	RONGO UNIVERSITY	BACHELOR OF EDUCATION (ICT)	-	-	MAT A(121):C+	CMP(451)/MAT A(121)/PHY(232):C+		
BACHELOR OF EDUCATION TECHNOLOGY (COMPUTER STUDIES)									
1	1082442	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF EDUCATION TECHNOLOGY (COMPUTER STUDIES)	15.683	15.982	PHY(232):C+	MAT A(121):C+	CHE(233):C+	
BACHELOR OF ARTS (RELIGION, WITH IT)									
1	1229443	MASENO UNIVERSITY	BACHELOR OF ARTS (RELIGION, WITH IT)	20.93	19.67	CRE(313)/IRE(314)/HRE(31 5):C+	ENG(101)/KIS(102):C		
BACHELOR OF ARTS (RELIGIOUS STUDIES)									
