#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT									
1	1480312	CATHOLIC UNIVERSITY OF EASTERN AFRICA	BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233)/GEO(312):C+		
2	1111312	KENYATTA UNIVERSITY	BACHELOR OF ENVIRONMENTAL PLANNING & MANAGEMENT	15.864	27.669	BIO(231)/AGR(443):C+	CHE(233)/GEO(312):C+		
3	1114312	UNIVERSITY OF ELDORET	BACHELOR OF ENVIRONMENTAL PLANNING & MANAGEMENT	15.864	-	BIO(231)/AGR(443):C+	CHE(233)/GEO(312):C+		
4	1117312	PWANI UNIVERSITY	BACHELOR OF ENVIRONMENTAL PLANNING & MANAGEMENT	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233)/GEO(312):C+		
5	1080312	CO-OPERATIVE UNIVERSITY OF KENYA	BACHELOR OF SCIENCE IN ENVIRONMENTAL ECONOMICS AND POLICY	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233)/GEO(312):C+		
6	1165312	MAASAI MARA UNIVERSITY	BACHELOR OF SCIENCE (ENVIRONMENTAL MANAGEMENT)	15.864	-	BIO(231)/AGR(443):C+	CHE(233)/GEO(312):C+		
7	1279312	MOUNT KENYA UNIVERSITY	BACHELOR OF ECONOMICS AND POLICY	-	-	BIO(231)/AGR(443):C+	CHE(233)/GEO(312):C+		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION)									
1	1082315	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF EDUCATION (PHYSICAL EDUCATION)	21.858	22.358	BIO(231)/GSC(237):C+	MAT A(121)/MAT B(122)/PHY(232)/CHE(233):		
2	1111315	KENYATTA UNIVERSITY	BACHELOR OF EDUCATION (PHYSICAL EDUCATION)	21.858	22.358	BIO(231)/GSC(237):C+	MAT A(121)/MAT B(122)/PHY(232)/CHE(233):		
3	1114315	UNIVERSITY OF ELDORET	BACHELOR OF EDUCATION IN PHYSICAL EDUCATION AND RECREATION	21.858	22.358	BIO(231)/GSC(237):C+	MAT A(121)/MAT B(122)/PHY(232)/CHE(233):		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION AND SPORTS)									
1	1263316	UNIVERSITY OF NAIROBI	BACHELOR OF EDUCATION (PHYSICAL EDUCATION AND SPORTS)	21.858	22.358	BIO(231)/GSC(237):C+	MAT A(121)/MAT B(122)/PHY(232)/CHE(233):		
BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)									
1	1173318	DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY	BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)	27.517	29.667	PHY(232):C+	MAT A(121):C+	CHE(233):C+	
2	1082318	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICALTECHNOLOGY)	25.753	27.664	PHY(232):C+	MAT A(121):C+	CHE(233):C+	
3	1240318	MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY	BACHELOR OF EDUCATION TECHNOLOGY (MECHANICAL ENGINEERING)	15.683	24.377	PHY(232):C+	MAT A(121):C+	CHE(233):C+	
BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)									
1	1173319	DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY	BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)	25.702	31.808	PHY(232):C+	MAT A(121):C+	CHE(233):C+	
