#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
2	1166566	SOUTH EASTERN KENYA UNIVERSITY	BACHELOR OF SCIENCE (POPULATION HEALTH)	15.864	26.929	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
3	1580566	KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE	BACHELOR OF SCIENCE (POPULATION HEALTH)	28.396	27.407	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
4	1600566	ALUPE UNIVERSITY	BACHELOR OF SCIENCE (PUBLIC HEALTH)	-	-	BIO(231):C	CHE(233):C	MAT A(121)/PHY(232):C	ENG(101)/KIS(102):C
BACHELOR OF SCIENCE IN APPLIED OPTICS AND LASERS									
1	1164567	MULTIMEDIA UNIVERSITY OF KENYA	BACHELOR OF SCIENCE IN APPLIED OPTICS AND LASERS	15.683	15.982	MAT A(121):C	PHY(232):C	CHE(233):C	
BACHELOR OF SCIENCE (FORENSIC SCIENCE)									
1	1079568	KIRINYAGA UNIVERSITY	BACHELOR OF SCIENCE (FORENSIC SCIENCE)	15.683	16.974	MAT A(121):C	BIO(231):C+	CHE(233):C	
2	1111568	KENYATTA UNIVERSITY	BACHELOR OF SCIENCE (FORENSIC SCIENCE)	32.214	35.032	MAT A(121):C	BIO(231):C+	CHE(233):C	
3	1515568	TOM MBOYA UNIVERSITY	BACHELOR OF SCIENCE (FORENSIC SCIENCE)	-	-	MAT A(121):C	BIO(231):C+	CHE(233):C	
BACHELOR OF EDUCATION (ARTS) FINE ART									
1	1111569	KENYATTA UNIVERSITY	BACHELOR OF EDUCATION (ARTS) FINE ART	27.035	27.477	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
BACHELOR OF SCIENCE (RECREATION AND SPORTS MANAGEMENT)									
1	1111571	KENYATTA UNIVERSITY	BACHELOR OF SCIENCE (RECREATION AND SPORTS MANAGEMENT)	19.92	24.776	BIO(231)/GSC(237):C			
BACHELOR OF SCIENCE (PETROLEUM ENGINEERING)									
1	1111572	KENYATTA UNIVERSITY	BACHELOR OF SCIENCE (PETROLEUM ENGINEERING)	35.347	37.463	MAT A(121):C+	PHY(232):C+	CHE(233):C+	ENG(101)/KIS(102):C+
BACHELOR OF SCIENCE(AEROSPACE ENGINEERING)									
1	1111573	KENYATTA UNIVERSITY	BACHELOR OF SCIENCE(AEROSPACE ENGINEERING)	41.379	40.538	MAT A(121):C+	PHY(232):C+	CHE(233):C+	ENG(101)/KIS(102):C+
2	1249573	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	BACHELOR OF SCIENCE(AEROSPACE ENGINEERING)	41.341	38.971	MAT A(121):C+	PHY(232):C+	CHE(233):C+	ENG(101)/KIS(102):C+
BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY)									
1	1087574	KISII UNIVERSITY	BACHELOR OF SCIENCE ( ENVIRONMENTAL CHEMISTRY)	15.683	16.974	MAT A(121):C	CHE(233):C+		
BACHELOR OF SCIENCE (PETROLEUM CHEMISTRY)									
1	1087576	KISII UNIVERSITY	BACHELOR OF SCIENCE (PETROLEUM CHEMISTRY)	15.683	15.982	MAT A(121):C	PHY(232):C	CHE(233):C+	
BACHELOR OF SCIENCE (MEDICAL BIOCHEMISTRY)									
