#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
1	1082588	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
2	1229588	MASENO UNIVERSITY	BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
3	1470588	KAIMOSI FRIENDS UNIVERSITY	BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
4	1515588	TOM MBOYA UNIVERSITY	BACHELOR OF SCIENCE (MATHEMATICS & ECONOMICS, WITH IT	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
5	1246588	MURANG'A UNIVERSITY OF TECHNOLOGY	BACHELOR OF SCIENCE (MATHEMATICS AND ECONOMICS)	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
6	1061588	KABARAK UNIVERSITY	BACHELOR OF SCIENCE IN ECONOMICS AND MATHEMATICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
7	1105588	CHUKA UNIVERSITY	BACHELOR OF ARTS IN MATHEMATICS AND ECONOMICS	18.831	19.914	MAT A(121):C+	ENG(101)/KIS(102):C		
BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS)									
1	1114590	UNIVERSITY OF ELDORET	BACHELOR OF SCIENCE ( SUSTAINABLE ENERGY & CLIMATE CHANGE SYSTEMS)	15.864	-	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
2	1229590	MASENO UNIVERSITY	BACHELOR OF SCIENCE (CLIMATE CHANGE AND DEVELOPMENT, WITH IT)	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
3	1082590	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF SCIENCE (CLIMATE CHANGE ADAPTATION AND SUSTAINABLE DEVELOPMENT)	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
4	1166590	SOUTH EASTERN KENYA UNIVERSITY	BACHELOR OF SCIENCE IN CLIMATE CHANGE AND AGROFORESTRY	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
BACHELOR OF SCIENCE (MEDICAL BIOTECHNOLOGY, WITH IT)									
1	1229591	MASENO UNIVERSITY	BACHELOR OF SCIENCE (MEDICAL BIOTECHNOLOGY, WITH IT)	25.037	26.238	MAT A(121):C	BIO(231):C+	CHE(233):C	
2	1079591	KIRINYAGA UNIVERSITY	BACHELOR OF SCIENCE IN MEDICAL BIOTECHNOLOGY	15.683	16.974	MAT A(121):C	BIO(231):C+	CHE(233):C	
3	1082591	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	BACHELOR OF SCIENCE IN MEDICAL BIOTECHNOLOGY	15.683	16.974	MAT A(121):C	BIO(231):C+	CHE(233):C	
BACHELOR OF SCIENCE (AGRONOMY, WITH IT)									
1	1229593	MASENO UNIVERSITY	BACHELOR OF SCIENCE (AGRONOMY, WITH IT)	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
2	1515593	TOM MBOYA UNIVERSITY	BACHELOR OF SCIENCE (AGRONOMY, WITH IT)	15.864	17.043	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY)									
1	1053594	JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY	BACHELOR OF SCIENCE (AGRICULTURAL BIOTECHNOLOGY)	15.864	-	BIO(231)/AGR(443):C+	CHE(233):C	MAT A(121)/PHY(232)/GEO(312):C	
